X,Y
417904.20425277314,433179.0013851994
458810.9866464946,186832.85841369437
636797.1788426328,293764.0640697668
405265.69636290387,286663.6697557133
487093.1271659643,267593.6164386238
443840.36309232196,314079.9958869286
459671.4261677361,298587.87491777336
344510.0044569137,559460.7262879367
440651.54468993715,115369.12104852425
357939.6934455727,170606.40187894373
480262.69002409757,338677.23265466804
616412.0931082366,216761.00031186116
437422.8172015195,145860.53644496333
461759.7237160257,407496.1070931678
461322.66635810386,309227.7435480667
485731.3902611458,234120.46016014554
503473.209681921,230777.9406133606
354003.2378591672,145294.3204180105
351086.5303202309,428551.88004755194
442141.1613662803,422434.25700202485
481709.81546178344,262516.1263940719
478337.2127709214,262961.1272578406
478423.1822142776,262236.20162171556
371970.0858649609,407259.83450881485
564671.7047956231,179021.17321711173
427334.99411570607,430351.3716487711
588632.7286031765,176779.5879733184
480638.93672506104,263989.9654473226
432282.33683634124,434219.91362260655
586168.9395286296,208412.8848176332
412802.8108303665,290006.34461182635
636133.840949862,169988.53473384184
444148.0905268956,111750.48997775905
404274.54001315474,261783.98199297208
359854.34759774857,173629.94090047
476893.83184255194,413020.48798692104
453316.1364160029,317352.72121188324
403225.09591019136,417926.66344137385
399803.02834049275,284239.3227319524
360811.31402714,174063.9780318109
385547.36733803985,401723.54235673265
486130.3228104343,236450.24422193377
573553.1464604626,294917.6926050695
478723.1406125005,263391.0841762698
466756.27571118437,368338.7730143628
449426.6295616545,358756.83255157864
450952.88359743915,210032.22301480616
361829.0808611875,179506.24001594062
386428.48166869173,344785.2361386812
499610.96332875144,151563.12607458665
362753.3095661701,390592.70113369497
177395.26859078466,34630.242416748806
432871.28330344765,435351.77206497616
520502.7800138719,300044.96477647143
436604.65644698596,409913.6639917602
573983.6567962244,157277.70170530817
433436.70659140556,312182.15310687205
436779.3481479207,553808.7987857481
468052.4998338993,520005.9065958529
475689.5705497817,264874.9125654654
488549.8342744,288146.24857731763
515662.39258882694,173451.7086707228
437472.370591532,563987.4825084156
409600.75255494873,292794.4015016813
426497.6133578793,302581.3460883844
414752.15349087917,286224.11758216657
387622.9611830089,439244.14662009047
399870.9726107028,284223.3045399531
435634.02892733127,411415.5263675218
390561.8522792933,373190.94080077554
496823.5033860681,368570.25643149304
453686.50571962586,206364.62919762149
364574.18011973344,80512.86014919021
581440.902099629,279524.70602206676
577724.876314811,235068.68255984096
518294.31703239563,229521.18724344025
233186.31773681391,83806.10932338194
402277.6599166843,286104.14954827557
514654.4728408571,205624.5406951998
507073.6626877875,252419.39850198012
502014.3017391173,242198.66759234032
410310.7013987429,287597.94094890653
558686.4387008268,181474.90705656313
409209.831080393,283560.4932131215
399974.0317313031,281704.690564115
534020.5156785327,191458.63698917616
532868.057106311,343760.83384432906
573813.5248856529,192668.58135569823
412232.4330263302,282556.6388505848
403128.6573043722,265690.55828984134
636176.8778700514,152221.495337119
474155.51635863504,320871.38680076675
392064.9582263418,299620.57469812036
446968.6961112144,297842.9615774238
346616.7937313038,171252.09414230863
412260.8300908003,183863.0485116744
436523.9161966614,410269.699078658
412245.84448422893,285544.88173791906
473723.3664777238,370813.53486166074
534605.3624547349,181436.04495917674
533728.5949403152,189683.85382423265
341492.4681800451,254688.61588467954
589415.4768098319,218628.6288173218
455319.345120589,202498.0898624182
537542.1014723533,190731.72304705443
390723.5662764915,164241.22315939813
440060.26428529766,115862.13184010796
536210.6595308665,342235.1060601724
404167.4693448697,277408.2089581775
546993.6407319532,211129.1300181467
541640.1351948995,295321.56886030495
471868.6048197256,108416.071213252
506062.1008867798,178973.0314186326
451073.4626264068,306027.03845418646
450476.50770062604,320723.23553227825
613728.2975967478,246393.49948426045
353110.4195085992,422206.05489964597
510020.5680515693,188889.8045650996
249691.48709269622,52522.15308734137
400691.8034463165,160293.32146305966
397106.3101707579,297233.7883062339
345732.88966337306,249847.27806895098
635965.2868281864,298473.53614972025
536060.3013438832,190726.72171002446
518585.48380958743,186667.1254040156
502520.25440029474,247701.95335819747
486788.08615241793,287509.33131022856
535565.4001452242,172898.74797515653
436889.9330482991,392371.836358034
331358.1020085433,136667.24993515282
440870.4600409896,386330.57269488287
462590.99966441054,311983.29239943204
533431.314427853,191584.82193286106
523929.8368098589,176989.26054477028
523990.84836531547,177390.273590199
453923.09859700536,319652.377553624
351103.77326798235,386762.19190569187
525670.5940286773,183164.61554336583
518282.0310300924,301351.82086122583
411104.6152348217,283225.5184590177
555188.9043917122,178708.21567383205
559171.4076382923,183050.75570992695
537354.0701843526,163636.91595362587
507427.91377984197,428428.85588040226
389020.93854433787,396417.20360428677
554075.8884559425,187352.45959099114
524941.9481611209,106284.74470824044
502791.0663395095,224995.54874174815
527536.3533507808,181282.790055595
520468.94110380736,197610.3082146354
512924.2386645415,169755.1038839508
406437.6779910688,426803.66215013596
400578.23956853704,298925.3524941352
628573.8900564503,144341.46115827103
465730.45282364514,213964.50142096437
564327.4136472128,264026.2453334629
411598.441095224,298944.64433273685
418558.0479910666,276440.5541714365
453108.3961781438,519384.88244577684
403736.5700583569,278492.0429188632
615478.7914715678,314764.51754983276
578608.0077294451,167868.54865976778
350316.7952611326,405050.97152545705
404979.07794217113,93302.47894757427
523614.91924960015,176683.31299728283
509637.59465206054,433199.32600199955
503229.5529111202,249624.09126359754
505158.8929596543,252695.41231355688
507481.63574629783,250525.71036003612
510835.4369206082,432886.32795866975
406339.1823542351,285760.1462826933
434207.98875756265,209441.15060962457
453379.5628221252,204655.83031703538
470196.46719982487,206041.74884563015
652382.1622020494,302708.1149320032
541681.1056358656,297601.3505491807
366236.00437383296,350639.4559200886
560948.2521252256,158215.59166395135
499386.5710970349,273133.0233110741
553927.2026302979,156550.8051863707
526394.2236260538,193641.74437717063
400487.87914035365,289337.76932759606
403807.5169353508,287437.9857660195
442169.20090147416,412681.45723487897
561605.11556861,179337.1716323297
506524.03720033175,428527.85231700854
534470.5451001769,179353.99500174797
334948.78365015605,389143.8581999026
334948.78365015605,389143.8581999026
387573.34088964295,350051.5875627851
527773.1456446992,171424.9391520616
532468.5779223117,343846.5478974084
534960.2210751998,196085.43133486604
569635.171353414,183416.96396800823
357455.79906091286,147422.1454862171
498296.2525778913,373380.288313161
462836.03950618167,299375.8422483429
539661.257470642,366084.22847186564
510890.95269177516,433166.5481184181
510890.95269177516,433166.5481184181
329148.9159396207,330363.62442532566
414633.1282400933,291647.56839817984
401142.81202559854,284607.2623311309
381525.35479087406,273601.5350639536
529255.2666619665,407771.36817535077
474810.70413282316,258891.59267314465
472081.3838680459,171630.69769514556
561576.4394778576,99913.36511758843
388827.06394653616,232475.3436404416
476295.0016515112,228480.1221778919
605495.7795303367,146977.0733962764
487969.6511786503,103484.64218358381
407317.4921738625,282247.2279697572
442593.92747943447,519171.2798761886
524700.0489343852,105642.50960904974
503611.3213002592,188301.85397207103
521914.7535143622,174059.57948495768
466999.7015895764,242340.48298956733
381743.9892595647,213242.0352141856
361714.1624233355,177764.57202544302
558082.6008944757,139943.54136235395
562654.0088809195,149893.4281700873
555852.087154921,364830.5019538758
392023.5652679411,403823.3283934076
456983.1345451153,196232.75766469282
463018.8141613551,105898.17621699456
464655.57772951707,100059.9853401669
465248.4917986186,100956.9049808225
531957.8575744089,177219.24505391443
421548.4440805727,563869.3219364453
406462.507255024,288098.5354468253
462504.652016409,299414.86353303
224802.67602810537,64760.22698585212
165863.57108806496,42202.582172219554
403923.44317310344,292414.40771088126
462375.10450067156,300752.63411238487
496158.0206965679,266676.2628351772
168066.86738100462,37317.12809778194
208082.07428972027,85251.98048002351
442599.4728071911,317932.5640844665
456708.6019636203,344598.51940879517
370494.22818596073,407610.80555434775
508423.59766760765,222960.85797958454
386632.2501206917,395083.33418715786
531934.8422101664,183006.65702366165
257986.6386514898,57949.496769415244
514558.9705476353,433111.26300946705
652753.2044336597,291294.44272558135
489007.73189436673,289635.85298809374
487740.99566163507,267930.5971428378
580673.0363356604,111918.9613067467
448907.0273465486,516581.56608140224
524270.7879781794,183011.53338427597
403949.555573483,264800.61899490637
544395.2025126442,187409.19386820245
536040.363940804,170524.06848390744
340943.1041965556,366331.47616796807
513221.1361212094,431978.4105363615
407086.0472887781,290616.5919911442
526479.5482990897,172639.74501601595
541290.1483435981,296320.4693136578
449776.7846105076,532044.3499511783
456904.8133395725,288011.11687518633
434761.69942264195,396618.26971846
532458.6090275877,212328.88999261573
403086.57052671694,287512.9990748332
446106.77094000624,394962.51655771537
507651.8663153401,429684.6871587733
306861.2589367415,113051.86255767761
529318.197129854,178280.16197818844
479660.4178971965,168932.09579824033
478583.84597203217,170631.0096929688
378280.46348806494,355345.91108661797
246809.822498054,54334.021607029106
515096.47283318127,188073.23025119916
576913.2757216326,165317.77549302363
458149.7606885169,523598.47840380354
435090.1940365231,390977.959253946
431516.00379771384,297449.96424075996
583885.3308483409,178063.33812428213
529153.9023449641,178185.30482900626
504112.393382631,164531.61568203854
384454.67779770587,355356.9714448497
246374.0260192699,53770.55480403456
525022.8238568984,136841.5287791091
180997.18391254632,44948.358698015654
465565.42118535185,103057.66082776824
471656.3830758517,174780.36774512363
530788.9689639232,184913.33079441474
449238.83345802594,531668.4833462425
414672.5683588771,430901.189839915
518184.2064026784,414027.02277061064
414672.5683588771,430901.189839915
434018.3454826055,386117.5834141657
516308.77600626455,176957.2599349905
440999.3938073271,394911.5432934191
410545.07732296083,283651.04425778426
579910.0757478643,113163.87910128187
428846.3243512918,581129.1622023354
442370.16576469166,413346.4250275548
407793.63799014984,94262.08443305574
637079.6721935105,170696.37988895847
225993.59568945586,53895.45092460647
618453.3917391251,309645.134972858
507857.8925442528,171200.85170354316
383277.6842817069,402244.414339812
431474.1744976854,435842.4507283799
567889.06667215,245966.3736254454
538309.0660182153,162991.9752787362
366955.8205525895,399214.49948014616
448080.028373057,253313.10933435208
447494.8296982392,334394.70145200397
481505.77927959285,281426.9969261463
430515.15244421083,456201.99887646246
535771.4154022452,170893.97665940417
539400.9195040732,168477.31124215288
502812.46760354156,102486.82214901477
393072.37826818787,412495.2785447726
364028.2879767256,372209.6150260606
249087.62582079094,57553.66022720191
404667.855831061,428241.53344062925
442528.1654192705,391089.0038850036
332313.944533136,441935.6210280354
447461.065326881,273899.722830437
524869.7358789963,180027.92035886686
415433.74254712893,265982.1634343747
396730.3407890741,293668.19281950593
535480.4053638687,175168.56150479004
385693.5136183299,353243.22339284373
497887.32643146894,180978.96284184605
391861.987384361,299389.5613956958
403969.8651159796,288530.5416196667
351100.2596019429,240345.2823632469
549493.8843350861,359134.09110071167
527064.2376336734,168653.2154280595
383561.852219729,348852.7429567665
494050.8495582362,105476.4067863879
330890.14807866205,438380.0585289416
381747.965003239,411724.15060156997
532521.8488350501,163953.80806250195
535652.3756626016,184038.45977058716
523823.8634427685,181061.821480249
524669.3887229373,178971.1610943596
509440.0615824529,319273.61533284653
575609.3937149968,165929.79859246901
455928.244540887,207521.46974179376
436625.4359607131,390245.5514088318
532645.7179052522,178336.11533162015
423484.3522285837,149805.64954769798
524332.4389663795,181404.0211486483
516419.5589620008,238971.02896386938
423327.51749500126,421103.35680202465
440828.2077028044,188395.61617354798
454957.9174937497,334680.64345451613
547741.8428940277,173529.71528686
513452.3109962893,431309.8861192411
512201.2766213068,432450.3345211847
439783.4746968355,187612.8281528183
539275.9664580507,168238.33774869604
411432.57395180245,280893.7254387828
361433.213339474,173411.104565743
358959.5198625056,170797.36779086798
359620.32937032403,174788.80849910434
508463.2663683024,435253.23391856137
500552.58474375616,222101.91986477893
488954.8495124781,267484.63739008555
360625.2869514503,182572.02752272034
505519.1677971197,430434.64672269626
423857.37028444716,188950.47680337104
390908.8766457443,346904.0142578963
353196.47106514237,116823.58235504213
433255.39022166317,390481.04846893006
483356.3435759946,329122.39903619786
599839.5010815824,133888.579646709
466631.33264534874,99757.04517659693
407020.46954770223,425342.50582202
475669.5111429507,263702.7007826656
616174.396629127,157176.90086606183
509544.70982889424,169513.12477600138
424581.2508807564,539220.4958061704
475156.6164093695,261219.03912796231
476168.5264471037,257604.69081542705
447892.018556293,274462.7050846317
408586.9146847241,287004.02814060776
509828.2262648279,268294.6425650864
390756.81570100784,401872.33787768485
432572.87469734065,280397.8666545933
438084.6120164053,388933.00390119036
531020.9821808472,164431.76390381897
597770.448982503,226805.07834649336
384329.0679505215,256156.51214021584
537048.1834845793,188159.07474032132
299232.60939980455,517116.51459584665
430993.49226271553,435541.7525576106
313168.46473298647,120402.04787001666
424004.8992152604,298100.8097404036
525414.7054953346,170103.09676956548
514554.3210678954,103965.65936798954
537030.0594978423,185025.63371735893
395454.16671239294,400078.72231657355
567271.4750179623,155667.76931841238
623674.5150284914,136975.25493926788
510442.4939931416,434246.1776291871
391154.7933044257,373466.89603219234
396117.8237639655,178655.58303071756
369802.3601695834,124404.82672674808
436076.0239740766,400547.80364854285
385669.35519723454,400973.62011276424
505940.0675532583,178721.96783977177
402311.5857826459,308675.5248031548
526405.0773246498,297095.33522451355
383969.7484787631,362909.1150872409
450685.7341889299,513804.57324026385
390041.3965856024,233624.16665302345
241976.33331866164,62432.17033818277
413330.4603158354,186787.89612974308
584672.1842057349,186880.34914486378
528147.8278385218,296571.364821778
391949.5670588681,405126.10130370484
480620.7866327874,355820.53658372164
452636.1604696708,341226.9154461679
480094.8535673932,353033.84228681284
451806.2657684236,342565.7268020336
415150.5149671631,435987.6267664628
323063.6099780899,125125.0585160405
544835.9358679224,210008.20755221992
653868.0606418744,292098.39394200593
473887.48760958243,340101.0779891718
352029.67089832434,380566.8409622849
523756.9248701976,407860.30473313486
387465.50514268375,298204.6415473792
512483.2740973134,432961.27685803943
430877.7669309857,379590.24795829057
431516.5205707031,409959.7697151644
526523.5089389252,178723.05075646093
573053.7523714975,169659.28758719953
573053.7523714975,169659.28758719953
453868.1183182445,305942.9875449772
452684.08686352085,348515.042148718
558585.1683770061,250736.83843804576
488544.4004083288,407885.18066712905
361938.35865045304,403603.20392734837
171941.39956535996,15336.647514426673
523266.9265041626,179296.96669920196
368703.6409748451,354987.91431816237
434910.594385693,292099.59910239483
393554.7215598082,302597.20448048646
363470.3105545727,366236.64301649714
530552.9611158894,190955.63206893712
138124.6141169472,34347.36761304378
586731.9256900658,188139.23655680852
244419.27147167834,58306.951905661
489685.07187379047,187723.8871314731
543792.6362535672,100602.19391663067
590868.9461966645,300837.1228088388
546629.9415926853,185344.35222458548
466565.3034111307,99617.97299398098
457116.33405949024,78252.28185674417
248229.75795657793,58476.99902038823
439055.0361652129,287017.17614725133
452665.2214414326,361975.49727910047
514404.5490767023,214390.6936433334
383686.6678512698,387817.1886292042
450551.72654263023,516509.18989401497
464548.54709006054,101706.8223708609
569678.0759335263,183977.59864759527
479231.7293024331,353261.5059201932
416836.88607218955,285456.2706639713
599896.1495151509,222881.24355780816
382399.8106431956,396546.0969551654
256657.83222999936,133340.0849944692
415866.4556960568,160257.85728122864
583622.2267237168,202281.58298123034
403535.19100819796,100723.67016036296
383375.67229299503,386917.2216680308
412472.149353896,92542.67811197613
285129.08867890376,71772.61074310503
405310.0458008225,93105.55529979858
384005.7143678669,86661.23953980007
330065.42771423486,98425.70615618132
402438.12398679624,80295.45894215174
163919.38471800156,40075.84552497411
456164.61525844235,360530.574554073
459638.39420944976,310143.57362362475
166243.74953809663,37914.94187119711
391529.7124168783,374768.69212366675
395417.50154984696,292120.46102408424
402245.54894663196,228513.85160420532
389442.2883727661,299297.53664512734
443433.09134702757,395507.4976958814
523554.54006383225,180907.0645609527
524886.8105757295,159705.28983268375
374587.8684808191,378319.26968053915
399110.6891622913,395397.27111703705
553975.0266398622,192390.56953157327
651283.411039942,290738.4989778054
148143.37522446847,31799.703134705313
222551.9291900442,80943.30936862397
437252.0324109001,373459.12022849853
512485.25361723034,430415.6555483416
489038.83367481414,269286.3646501957
403507.5688961875,282062.6294748876
462341.7150482299,401708.8309275176
463604.23809052125,421904.5668623444
616252.3652852876,156125.03610685587
459573.8012539762,206588.55546973343
504031.4165138219,162422.87703587115
532967.7893512092,155887.7757694624
615969.025948836,243376.8367027311
538826.519168758,286167.61773095175
413768.2219592013,289127.8501833086
380559.1353220774,360252.4175875955
187266.3964881809,65950.86277107979
510186.0237011096,433082.55591596
484435.2633248296,318869.59795801085
479800.74891302857,335443.633345176
454744.23493576446,517911.11345051334
417057.28887831094,289622.45948576945
387937.106592469,385048.5241151396
503760.877567834,159568.00560456884
534354.4801126295,189886.80029347906
539228.9819723775,168949.29193016514
529703.1061139543,179555.03016763314
435987.0563259694,395044.4586047209
374161.7950336098,161987.0552425429
550155.5484505866,185277.38773594843
475656.5361119054,262414.1328495623
450481.0146688089,95255.26635291372
497801.36780528777,371641.4901394279
531949.651343612,166273.6002794318
535610.3263019553,190114.7855827427
371211.17857180117,410846.4156535327
513111.1716442599,178655.06916746905
419265.5265988595,566687.1896288907
530632.0310190483,174792.5103788512
531302.9408315371,167826.37413573108
585897.730175491,264175.37947132665
545565.9733234661,207972.75108003506
370360.2620104019,406695.8694701404
513818.1322511005,176426.29780530516
371285.27547388186,91177.69127750772
578490.1171161073,151962.3647106998
439689.28163544665,203538.90813552437
455053.84557057323,338569.19745773287
554485.0505001147,175845.49515124335
528889.3521403505,324647.4626981325
446123.9425960186,347212.20349277754
446392.7125311969,394537.5578687916
501639.6557413077,179344.9396351453
575925.3684693695,164939.9007199955
456427.8914771339,342852.9213822584
462036.6269123802,306106.04815667635
454203.2908469102,519411.9376959017
366991.83349713054,425171.4153574953
535610.3263019553,190114.7855827427
508203.7679710964,182320.6219702699
529343.3244592543,144232.08374650773
514741.9967655566,430296.6872090413
538465.0251740619,178751.1760671811
317721.6769990409,468416.4051153101
363762.9652885046,171748.3346810363
582246.4953751119,190411.96599170193
507384.8924093733,182561.53839408752
404904.8000840559,441192.9529832117
635759.9581014414,151334.67140428428
600025.6099354746,141630.66614519665
455773.1051420199,259080.53867620166
456101.0103307886,271104.0861270101
543064.3364629075,180149.03758595273
560364.4005483647,140459.63824564728
622112.9858689897,305239.67551697727
393473.3850865444,404387.21331245685
383772.08209341747,277010.1161735296
384750.4675071496,398636.85031749756
363250.98858332203,176296.7311898425
601909.8644760158,225293.92277747387
331270.0931857104,434017.5053664135
519825.835553869,301148.76598968357
452452.7501835018,318656.7047508306
327261.7591143002,391180.5987259945
333195.84771680436,438361.0756162992
534330.3804376003,181394.04548236926
457838.6488286897,308276.7507475375
538716.9764499287,185448.38321173098
461161.8357549532,401391.7980273139
445334.4909592129,239094.78790246812
523969.83521410415,184442.41130281694
552667.2414364563,154713.87388344228
527102.389829256,185214.33904700744
367300.556165414,428696.3211718963
521745.6268425493,358168.7684547101
379038.2912633705,411559.1073619069
561040.9387294435,320114.80296769505
586857.8790509561,191685.79958208528
354572.4709327334,340353.6634568522
562856.4018984471,320454.7364349965
548387.5565662449,188818.20857354032
397578.70592518913,451873.69860788935
367095.2377025574,294017.72882413474
576539.0160483943,189217.56292569864
392336.78400602186,324042.62532698724
423656.8874314643,324186.7340553275
499678.9865760419,149956.34631717566
195080.40555475358,58042.84421247628
412284.3392335492,309311.44398968696
412400.4105752537,295694.07379981555
518659.01420566393,292475.827696496
620959.7310105707,168068.6801296788
562803.0599793863,174090.85206738446
458101.0134338332,314522.1523570811
564564.1985493344,311402.75229137315
488426.95710554987,267864.6308993812
250257.55307295432,57308.08428149042
289436.5832470618,62916.568752226915
395138.57138640416,300653.3846667509
384397.2931715955,275165.93613156583
529224.1142680753,192481.45961257414
426414.2555897546,130998.24818499011
332801.8939471548,437239.1669434443
400367.0596862382,95932.19357204688
579386.1745578618,111719.06962614242
538124.212382147,138796.6988734528
415781.96539066505,288364.9207028754
285783.10039193986,48592.307050321455
276935.24211399036,48414.19334696603
527731.4081004075,408800.168622657
546423.0563347375,168785.34752211772
401391.8208235499,288401.89347102033
542761.4606271832,185924.31150257512
442365.7537594271,521182.66418696253
521859.1345504785,410561.0027572232
561869.4115036714,319420.7848498908
413951.52099464147,431980.75393940357
403227.57562848786,280620.7867090014
206684.91290697854,83943.89980099525
206404.1478629724,66810.84998705998
581389.5973387158,183187.74959125207
447664.6166240148,392031.8456954269
384190.97382546985,283967.36079339613
423494.990008621,301759.3513519588
569432.0157578727,208532.73017913097
439894.3201532419,190408.43690975686
441964.7953421487,518817.93804680696
568337.965329339,245133.53696669225
615180.1350848225,247231.44877297926
415351.5254013023,433849.8725339528
544844.9355342191,207723.4856187771
544771.1326798907,208610.62602301326
446151.2802899864,515303.33749600477
380768.0225932816,387423.2001010963
637242.0164404273,325202.3645539429
453249.0621085913,343350.5870212192
438944.69898521795,388050.3682806458
582634.1782783747,248343.8903542615
393090.4656784698,395438.2707353448
524032.8644779621,162888.9582696178
453219.01110843965,361692.49424692703
481404.79045438475,278505.3581095562
389797.6400448544,283109.0027387745
542089.5529604317,172047.96153313265
448859.4631475506,392511.81275056273
439861.76741296286,114151.28288167308
300987.18032290356,528409.3993934804
542740.3177395712,260117.3801957203
401003.81253095996,295186.0719839224
282690.27631965873,73042.11259563194
512038.33738740545,171213.89843913412
445287.5261751606,425216.96834480437
331125.27248273906,104267.96214391908
554838.9832740398,173850.75510975235
447172.87379771966,332147.8686674624
459911.83248689823,449218.2429958511
508971.67697015585,181341.7356834663
534791.4693115756,179636.99783273274
540874.7196414901,170109.1209588095
562394.0439036019,173841.72573581943
336116.6728864064,388295.9150834193
529948.0458441383,185127.36794015218
401845.1710493765,281171.3970370753
362019.1205343749,181794.16815095395
387529.0445721462,145307.50943436555
341155.1136196206,368496.2134301916
288416.742157297,51248.01651607544
576620.2122782303,188912.05067058658
449770.77874933527,534805.0932470291
363585.16976997204,403241.2367932895
576199.4150523257,154665.00170006684
545924.0504728212,183154.5923704969
378573.3492132456,373876.80450501386
631260.6986470479,142544.56158681135
622362.9633946035,306279.5791632917
566140.9778126599,315725.21833650366
367251.4820827585,171674.10264836135
533420.6757724144,177467.27722894988
400616.90614649525,277449.1915974795
404306.46335545747,280371.81065069314
522258.0511865427,184893.3917365141
296102.7097547581,91856.08578058067
547842.8022809944,185525.35293340776
461594.78092841944,407415.1801450622
420850.65036718466,423840.8345052217
388633.01026920206,396449.1555442396
335349.7881874666,395011.91311553004
347406.1997095295,117605.49067606308
547824.8928990813,167697.448204891
383599.7914965456,354110.0957320292
531983.8241576222,177209.23780147632
649844.4351623474,277642.8148343716
594795.8632136771,302287.41964467213
465612.4368306335,103697.57407061773
451967.06553429406,392319.91775920015
448669.47618631256,393949.64557864075
652096.2514566645,292216.3428639872
534086.5745063,183282.59697841044
414651.70219554135,291539.1807042696
433728.3070908255,293109.37814641057
533528.5833594849,185500.34923629445
410516.02619193407,285094.86867214314
525557.6255570877,179488.02797612426
400900.0423221566,100492.71760023851
392615.51416888664,398656.9676719846
479714.90310136543,352245.9371994376
529415.2242091965,409635.1417762088
459207.3050461924,344718.4849994048
516203.90296734445,410043.98194772494
427568.0036214103,428006.6049248711
384828.8250908996,125263.03350715004
370551.3337416034,99630.62682544731
375332.7608311955,94421.25336097725
591851.7817000289,120812.69321178802
375321.8084029059,360631.2721790335
389368.19407954166,374390.6994844201
425183.7257746496,582111.4151572757
435902.49497764587,287364.14358926244
399192.1341468305,277185.18151399324
401504.47975691577,100107.69356132421
448900.6887481604,332787.86444390926
385414.5157155027,363293.0408593192
405139.3897024258,278014.0578549332
401294.5830651616,346718.0717772598
580823.6253534316,191035.8812728282
555615.2997794934,317978.91371786525
398786.77756140026,106575.9268981397
534794.4332153336,191596.5842137147
429221.83385364036,418622.6928094601
357540.0675234662,423804.64150347916
579131.2168298434,109396.30641079973
421893.7050625184,424996.8841839946
526723.5389614804,167227.41808521358
438411.6588035353,422484.2448144538
545342.6314038398,304392.5306921689
600037.5913841852,141936.63721150663
434162.13805090607,433375.96718333533
386258.29169190535,396186.1382985374
473668.126838034,172686.54533420614
344438.6107710968,390746.4244751204
550855.3433398446,176733.5201995676
591717.6897473538,326333.1078818293
522373.0372169502,179857.89271245006
523589.1360855879,106657.45488341051
461812.9680712677,455886.3068050883
375384.6172372254,405847.99565069465
474472.69626516197,257736.74617551727
399172.0676799589,289716.7506398089
399806.4192869267,287523.5988056228
524095.8025454159,179895.91204692924
336036.9609027788,396274.3524792011
428115.875702935,430120.3702286462
370835.2368506234,408638.7106370857
407862.96688949916,288355.94834423374
559302.2179275852,194576.76683587895
545179.7369238203,255278.69175132696
555174.6677663754,204320.80011541565
599520.2588048733,228563.90513131296
621292.2938616256,323223.62815791694
339007.27440059267,388020.91987305967
485310.82358123374,309145.8611871357
438471.63043782394,400246.9686429797
408301.26898977446,289668.4330034085
387427.9803761666,437604.3107995088
653626.0585764245,291893.3722189065
613389.3625972671,243056.95750697225
400875.8306702172,162208.11697863677
317784.91202695156,468622.25995570654
443947.53298999177,540536.4704029483
437898.22405200463,545039.8423409519
500506.87189001334,157536.4598064366
408925.68133549445,238058.97781729698
384236.1195237628,310812.9076812552
654269.9849152188,294227.0616217545
398436.5727061711,451852.6384028357
570170.6275380306,270422.58268182236
587372.6290446246,242133.89221218356
571298.4896593255,275845.9323577528
374636.9403193138,407375.18660176394
412342.70066504687,435858.2172768301
361561.1982127218,168421.69453668944
500489.57259515807,221632.97244167578
437842.20848004945,281682.787130276
536352.2065174151,166930.47056944133
442066.6583998185,373238.289983989
536342.1766253081,203350.2777976634
563236.9570826237,169768.22420952062
552499.7488070683,309821.162536245
622679.9290454191,306899.5466140076
510679.2858219662,480127.7865757792
486018.08165212435,286815.1437975837
452694.14974957984,337830.2332494527
468271.8208803355,173657.43479279155
371359.16441059695,393312.44343440025
589225.6910829141,187430.8519410605
383168.87800698896,346704.9585541531
391934.3548579239,296243.5727188189
517796.71330135834,143116.2338352446
495247.5175585888,157125.48870692332
389705.5776978519,300389.0912622807
367915.4802118606,430270.1531529804
418773.51159579295,310567.3163926757
349576.61614425504,484105.79040129355
519924.2994810834,191265.58571136178
496711.23763574864,426727.99862174457
276284.19743386505,70969.60686048714
369891.4761504688,154374.3017329876
509712.13207420486,173896.5410680427
366100.66749936936,168001.48381802195
338181.40754947293,390131.7463823726
436370.4940590219,335324.50367473083
489917.20706913044,411435.76047699817
545975.0826877991,182789.728818468
576370.338352889,167411.5379475883
431510.3466532858,203708.8947269519
501165.9261201035,304240.37036020006
579275.181293158,111644.00252202124
438728.3873943645,212903.7846689095
371064.6217149775,292657.2682532683
349117.0938030818,391159.3902375157
575355.461417614,167462.5830898417
248283.7460099664,74577.14198903344
391796.73372627044,87560.19439111475
482177.2711990928,389736.34366191254
395425.2927771898,350666.61063089455
406033.0502462885,332148.7181102113
500411.816003435,179454.8961483509
483008.9732052523,168901.1166121356
486018.08165212435,286815.1437975837
416954.2679407999,448255.18433706905
384184.74972201383,349368.66884728166
434762.6541220156,282063.6751761349
439191.21907691215,245003.07467345532
437118.3553852119,279253.0917279873
391972.86598627985,324288.585055859
364902.8302415123,168176.73326614575
542461.5200164875,172155.94203737826
146386.634768787,31093.836537043622
211973.35138034352,51918.62871108562
146382.5888217072,29858.92434050147
146202.58914079523,29229.999320011644
320106.3978449838,470830.15506772674
320778.2925390168,469477.35182386683
327617.1828064801,103174.02441391174
590639.3062102871,202139.3793232228
524710.776466,176375.3013366987
578905.9849210975,166766.75023008412
540748.7259905132,183932.51921466494
434339.28169625346,384691.750800758
406424.1160736935,366584.8274558978
445974.319674614,515608.3156033044
445335.4003708068,517673.0687033741
502755.59657257254,160733.0447157089
369943.63785665523,312377.9966174824
537435.2103735309,166526.48623945267
539879.863701497,164973.74277743127
507319.9082603604,433726.18216581445
534103.7157587537,387115.84045378544
506837.0085280993,164016.70034980483
408869.25068829634,187562.67824648303
394657.0190975642,180560.38957036572
411189.6778436242,186939.84979255637
485468.83456552087,233991.590920595
357280.90786324313,117920.53624235929
533070.8741439132,124947.3845252273
