input_row,standard_postcode,TOT_PERS1115jul,OCC_HH1115jul,X_BNG1115jul,Y_BNG1115jul,input_postcode 
17841,BH238JH ,37.0,12.0,419091,97629,BH23 8JH
17843,SL6 3AX ,10.0,5.0,486472,179568,SL6 3AX
17845,B47 5JN ,104.0,64.0,408522,276930,B47 5JN
17847,HX2 6AU ,29.0,12.0,404027,424414,HX2 6AU
17848,BS4 1BX ,74.0,22.0,360064,169877,BS4 1BX
17849,B68 8NE ,55.0,30.0,399467,286991,B68 8NE
17850,DL146JT ,95.0,37.0,419842,528571,DL14 6JT
17855,B74 2EX ,65.0,24.0,408080,296704,B74 2EX
17856,NE4 9YH ,318.0,0.0,422036,565399,NE4 9YH
17857,SL1 3BW ,4.0,1.0,496450,181013,SL1 3BW
17859,TN8 7AH ,29.0,12.0,550107,145157,TN8 7AH
17862,HR4 9RX ,51.0,18.0,350585,241185,HR4 9RX
17868,WF5 0BE ,33.0,14.0,428372,419475,WF5 0BE
17869,TN173JD ,227.0,1.0,577829,136133,TN17 3JD
17870,SL6 7NQ ,27.0,9.0,487549,182633,SL6 7NQ
17872,DN9 1BY ,46.0,21.0,478004,403589,DN9 1BY
17873,SS118HE ,43.0,14.0,575329,193650,SS11 8HE
17876,NE611RQ ,4.0,1.0,419159,586417,NE61 1RQ
17877,NE611RH ,2.0,1.0,419136,586331,NE61 1RH
17879,YO8 4AN ,33.0,18.0,461134,432115,YO8 4AN
17882,CR7 8BT ,145.0,44.0,531394,169670,CR7 8BT
17883,TQ5 9HF ,86.0,34.0,292978,55822,TQ5 9HF
17884,MK452QR ,9.0,2.0,503082,237659,MK45 2QR
17886,PL242DB ,29.0,20.0,206448,53296,PL24 2DB
17887,DN174HU ,93.0,36.0,477674,412265,DN17 4HU
17888,DN370NU ,41.0,25.0,526138,404056,DN37 0NU
17890,BS4 5DT ,61.0,21.0,361414,169959,BS4 5DT
17891,NG182AT ,130.0,44.0,454254,361891,NG18 2AT
17892,WF2 8QF ,11.0,5.0,432044,419485,WF2 8QF
17893,DN123LR ,27.0,14.0,450050,398075,DN12 3LR
17896,PR4 6AQ ,138.0,51.0,345202,421217,PR4 6AQ
17900,CR0 5EF ,53.0,21.0,535728,165345,CR0 5EF
17902,SL9 8BD ,75.0,23.0,500616,187822,SL9 8BD
17903,LS185RF ,68.0,26.0,423813,438569,LS18 5RF
17904,EX168RE ,21.0,12.0,293985,107160,EX16 8RE
17906,LU5 4SR ,9.0,2.0,503069,222694,LU5 4SR
17907,EX176QE ,25.0,11.0,273380,108466,EX17 6QE
17908,CV7 9AH ,26.0,13.0,433436,284982,CV7 9AH
17911,NW9 7DY ,56.0,20.0,522139,187862,NW9 7DY
17912,BD8 9ES ,69.0,26.0,414515,433846,BD8 9ES
17914,DN332DH ,74.0,34.0,526807,406701,DN33 2DH
17921,LN4 2LD ,18.0,9.0,497901,367409,LN4 2LD
17922,CT170RX ,39.0,19.0,630429,142978,CT17 0RX
17923,B29 6BP ,235.0,49.0,404627,282876,B29 6BP
17924,WS5 3HF ,36.0,13.0,403306,297003,WS5 3HF
17929,W5  2PJ ,26.0,13.0,518037,180857,W5 2PJ
17931,E5  9NZ ,9.0,5.0,535096,186724,E5 9NZ
17932,N16 6QT ,40.0,9.0,533694,187601,N16 6QT
17933,NG172HT ,55.0,22.0,448881,359417,NG17 2HT
17934,DN370RX ,90.0,28.0,523834,399554,DN37 0RX
17936,LN6 0DE ,5.0,3.0,494843,369373,LN6 0DE
17937,CO3 3ND ,27.0,1.0,598776,224842,CO3 3ND
17940,WA3 3PU ,35.0,18.0,360241,397216,WA3 3PU
17942,S62 5AF ,29.0,14.0,443866,396263,S62 5AF
17943,DY138UA ,44.0,15.0,379988,272022,DY13 8UA
17946,LE7 7EB ,74.0,26.0,454776,309231,LE7 7EB
17947,HA6 1QN ,66.0,20.0,510426,190415,HA6 1QN
17950,DN214NN ,15.0,5.0,494059,398820,DN21 4NN
17953,DA1 3NG ,100.0,37.0,552268,174121,DA1 3NG
17956,PL131NQ ,13.0,7.0,225928,54459,PL13 1NQ
17963,IP4 3NJ ,25.0,8.0,619372,245314,IP4 3NJ
17964,GU216NL ,46.0,20.0,499503,158522,GU21 6NL
17967,MK430DR ,32.0,12.0,495571,242052,MK43 0DR
17968,GL545EY ,54.0,19.0,400665,230435,GL54 5EY
17969,KT100AQ ,67.0,24.0,516190,165715,KT10 0AQ
17972,B28 0AA ,40.0,13.0,410280,281831,B28 0AA
17974,CA4 8NE ,44.0,19.0,347484,554575,CA4 8NE
17977,M11 2JX ,44.0,18.0,388347,397577,M11 2JX
17980,S75 2DF ,19.0,13.0,433448,406626,S75 2DF
17981,ME139DU ,22.0,11.0,605145,162385,ME13 9DU
17983,PE6 8NF ,38.0,15.0,515129,309831,PE6 8NF
17984,CM1 6LY ,15.0,8.0,571997,208512,CM1 6LY
17988,OX172QR ,48.0,20.0,450086,242254,OX17 2QR
17991,ME159AX ,190.0,62.0,577321,153197,ME15 9AX
17992,ME159EZ ,99.0,47.0,578482,152246,ME15 9EZ
17998,L16 4PQ ,51.0,15.0,340752,389499,L16 4PQ
17999,N2  9PJ ,45.0,19.0,527296,189278,N2 9PJ
18001,SG1 4AE ,2.0,1.0,522870,226190,SG1 4AE
18002,LU6 1AF ,33.0,14.0,500453,222083,LU6 1AF
18003,DE723SF ,153.0,69.0,442590,336038,DE72 3SF
18005,DN3 2JY ,2.0,1.0,461489,406399,DN3 2JY
18007,IP215JN ,113.0,52.0,623038,273517,IP21 5JN
18008,S43 3PU ,74.0,34.0,444034,374658,S43 3PU
18009,DL150QF ,98.0,39.0,419997,534710,DL15 0QF
18010,MK178NP ,64.0,25.0,493169,235829,MK17 8NP
18011,LE674UU ,4.0,1.0,445653,314794,LE67 4UU
18013,W4  3UN ,1.0,1.0,520934,177319,W4 3UN
18014,DE7 4HX ,91.0,33.0,445220,340813,DE7 4HX
18015,NG163GT ,62.0,28.0,447445,346413,NG16 3GT
18016,OX161ER ,74.0,36.0,444851,242518,OX16 1ER
18018,NN8 4RP ,82.0,41.0,489005,268625,NN8 4RP
18019,NR1 3PB ,2.0,1.0,623235,307892,NR1 3PB
18024,NN4 5FZ ,30.0,12.0,476461,255224,NN4 5FZ
18026,OX142AW ,57.0,24.0,450638,198151,OX14 2AW
18027,RG9 1PS ,14.0,4.0,474805,181333,RG9 1PS
18031,UB108QY ,91.0,38.0,507931,185711,UB10 8QY
18032,CO4 9PU ,5.0,1.0,600728,228157,CO4 9PU
18035,CH496LJ ,1.0,1.0,326935,388189,CH49 6LJ
18036,BR6 9SD ,54.0,23.0,544913,165067,BR6 9SD
18037,LE184TA ,27.0,10.0,458560,298331,LE18 4TA
18038,LE2 9NY ,44.0,21.0,456372,299296,LE2 9NY
18039,LE184WA ,55.0,24.0,459057,299343,LE18 4WA
18040,HP9 2TS ,36.0,20.0,493204,192862,HP9 2TS
18043,CO2 8NJ ,59.0,23.0,599957,222649,CO2 8NJ
18047,LU5 6NX ,34.0,20.0,503891,230885,LU5 6NX
18049,AL8 6JZ ,30.0,12.0,522958,212486,AL8 6JZ
18053,SG188JU ,95.0,31.0,519713,243980,SG18 8JU
18054,SG175QS ,100.0,35.0,515491,239050,SG17 5QS
18055,IP256BA ,81.0,28.0,591500,300327,IP25 6BA
18056,SN148AG ,15.0,11.0,379139,171748,SN14 8AG
18057,SK151EA ,100.0,35.0,396068,399540,SK15 1EA
18059,DA2 7DP ,56.0,25.0,553302,172083,DA2 7DP
18060,ST195PR ,58.0,24.0,391866,310489,ST19 5PR
18061,BR5 1BL ,45.0,23.0,543870,167619,BR5 1BL
18062,CR7 8HJ ,66.0,27.0,531853,169172,CR7 8HJ
18063,B97 5BL ,83.0,32.0,403337,265582,B97 5BL
18066,PL210BG ,15.0,5.0,264128,56355,PL21 0BG
18067,HP136SG ,18.0,11.0,486587,193270,HP13 6SG
18070,WF4 5PS ,22.0,8.0,428084,418077,WF4 5PS
18073,OX2 7EE ,25.0,13.0,451053,208737,OX2 7EE
18080,LN4 1BW ,18.0,7.0,502216,370698,LN4 1BW
18081,LN6 9WF ,5.0,4.0,489344,362214,LN6 9WF
18082,HP124PR ,2.0,1.0,484887,191410,HP12 4PR
18086,LE7 1LY ,134.0,45.0,462979,312066,LE7 1LY
18089,DN220AD ,48.0,20.0,478643,382194,DN22 0AD
18092,CV227JQ ,12.0,8.0,448122,274389,CV22 7JQ
18093,ME3 8TF ,81.0,35.0,578106,175606,ME3 8TF
18094,BL2 3PS ,31.0,15.0,374872,411174,BL2 3PS
18096,SN7 7LB ,112.0,24.0,428439,194336,SN7 7LB
18098,TW3 3EJ ,2.0,1.0,513010,175635,TW3 3EJ
18099,DN359PY ,70.0,33.0,529557,407062,DN35 9PY
18101,BH7 6QP ,2.0,1.0,412521,93443,BH7 6QP
18103,DL2 1LD ,4.0,2.0,434429,513252,DL2 1LD
18104,TN270QS ,38.0,17.0,592577,145383,TN27 0QS
18107,SN2 5DE ,92.0,38.0,415051,187933,SN2 5DE
18108,WF110BZ ,2.0,1.0,450135,423364,WF11 0BZ
18109,DN7 6NH ,19.0,8.0,467974,408809,DN7 6NH
18110,DN7 6JP ,22.0,8.0,465421,409692,DN7 6JP
18113,SL1 5AH ,11.0,4.0,495326,180279,SL1 5AH
18114,SL1 5RB ,16.0,5.0,494062,180644,SL1 5RB
18115,DN359DL ,40.0,24.0,529518,407610,DN35 9DL
18116,DN208BB ,55.0,13.0,500151,408145,DN20 8BB
18117,DN162LW ,102.0,38.0,490360,408938,DN16 2LW
18118,DN158BU ,18.0,7.0,487814,411748,DN15 8BU
18119,DN162TF ,67.0,34.0,489841,408797,DN16 2TF
18120,TN240QJ ,73.0,0.0,602275,142571,TN24 0QJ
18122,LU5 4NJ ,53.0,19.0,503794,222558,LU5 4NJ
18123,SG5 4DL ,45.0,20.0,522033,236827,SG5 4DL
18124,CV6 2AJ ,16.0,4.0,431163,281497,CV6 2AJ
18125,PL276BU ,2.0,1.0,199538,72950,PL27 6BU
18127,B97 5RJ ,32.0,11.0,402206,266565,B97 5RJ
18128,SG166AN ,36.0,12.0,517803,238692,SG16 6AN
18129,CM7 9FH ,155.0,56.0,577707,223748,CM7 9FH
18130,PE292AG ,73.0,43.0,524514,270938,PE29 2AG
18131,NN9 5TY ,275.0,71.0,494223,271034,NN9 5TY
18134,ME130TE ,10.0,3.0,599362,162446,ME13 0TE
18135,HR1 4DH ,137.0,47.0,355956,241317,HR1 4DH
18136,M29 7PY ,40.0,18.0,369591,401480,M29 7PY
18137,HR1 1UX ,88.0,39.0,353332,239994,HR1 1UX
18139,NR6 5SB ,10.0,5.0,620319,311945,NR6 5SB
18143,ST5 8JQ ,56.0,25.0,384357,349609,ST5 8JQ
18144,SS9 4AW ,17.0,6.0,584579,187789,SS9 4AW
18148,PO202JB ,28.0,15.0,490571,106796,PO20 2JB
18149,RH118XW ,33.0,13.0,524572,135334,RH11 8XW
18151,B10 0HU ,98.0,29.0,410505,285232,B10 0HU
18154,HR4 7AE ,12.0,6.0,346530,242350,HR4 7AE
18155,NN136AF ,89.0,40.0,458138,237308,NN13 6AF
18156,NG235EH ,91.0,30.0,483605,344320,NG23 5EH
18157,HP156SP ,69.0,27.0,490144,197197,HP15 6SP
18158,B8  3HG ,44.0,14.0,410587,288074,B8 3HG
18160,DN211DB ,73.0,30.0,481959,388831,DN21 1DB
18161,RM188SB ,183.0,62.0,567805,178769,RM18 8SB
18162,SL1 5JP ,66.0,25.0,493904,180601,SL1 5JP
18164,S10 5RG ,49.0,14.0,431893,386609,S10 5RG
18165,NG9 6FW ,97.0,35.0,450352,334838,NG9 6FW
18166,PO200BN ,41.0,18.0,485640,93142,PO20 0BN
18167,CO148TE ,4.0,1.0,623794,221294,CO14 8TE
18169,ME196SD ,20.0,12.0,569744,157792,ME19 6SD
18170,SR8 3AY ,14.0,7.0,441485,543241,SR8 3AY
18171,DN227PY ,46.0,22.0,469914,382113,DN22 7PY
18172,DN4 7EZ ,7.0,4.0,460660,400843,DN4 7EZ
18173,NE226HA ,12.0,9.0,425070,582293,NE22 6HA
18174,LE4 8GQ ,50.0,16.0,461412,310242,LE4 8GQ
18175,LE169BZ ,79.0,24.0,473111,287147,LE16 9BZ
18178,DN6 7JB ,208.0,62.0,454120,406874,DN6 7JB
18180,DN209PN ,91.0,38.0,498122,402381,DN20 9PN
18181,DN209AN ,23.0,6.0,496776,405428,DN20 9AN
18183,DL1 2AN ,14.0,7.0,430650,516255,DL1 2AN
18184,DL1 2AN ,14.0,7.0,430650,516255,DL1 2AN
18185,LE183QL ,91.0,39.0,461282,299657,LE18 3QL
18186,DL1 2AN ,14.0,7.0,430650,516255,DL1 2AN
18189,WV146LU ,3.0,1.0,395132,297558,WV14 6LU
18190,BD4 7RH ,37.0,20.0,417540,431336,BD4 7RH
18191,N16 6UX ,40.0,23.0,533757,187064,N16 6UX
18192,HP123NE ,27.0,12.0,485012,191773,HP12 3NE
18193,SR2 7TF ,1.0,1.0,440112,555272,SR2 7TF
18194,B34 7RL ,118.0,44.0,415582,288906,B34 7RL
18195,CM2 0RG ,9.0,5.0,570546,206299,CM2 0RG
18197,WR3 8LE ,35.0,11.0,385277,256299,WR3 8LE
18199,SN110AR ,24.0,10.0,400412,169998,SN11 0AR
18201,BD194BE ,28.0,13.0,420422,427554,BD19 4BE
18202,SN147BA ,83.0,36.0,386785,176227,SN14 7BA
18203,LE156SH ,13.0,5.0,485354,308399,LE15 6SH
18204,LE5 1HF ,27.0,0.0,463616,305714,LE5 1HF
18207,NE109PQ ,50.0,13.0,427996,561684,NE10 9PQ
18208,OX4 1DD ,119.0,41.0,452795,205857,OX4 1DD
18210,SL6 0ET ,73.0,28.0,491057,182192,SL6 0ET
18213,M31 4BU ,53.0,18.0,371378,390689,M31 4BU
18214,DL1 4UB ,52.0,42.0,430345,513533,DL1 4UB
18215,DL1 4RW ,105.0,35.0,430937,513343,DL1 4RW
18216,M30 9DY ,50.0,19.0,377802,399681,M30 9DY
18217,BS227YA ,22.0,8.0,337828,164347,BS22 7YA
18222,B23 7JH ,58.0,12.0,409658,291688,B23 7JH
18223,PE344EX ,14.0,4.0,553403,319470,PE34 4EX
18227,BA1 2HX ,9.0,7.0,374767,165048,BA1 2HX
18228,CW8 1LH ,25.0,10.0,364264,372713,CW8 1LH
18229,LN6 8BE ,43.0,16.0,495710,367418,LN6 8BE
18231,ME101PT ,23.0,9.0,588827,164604,ME10 1PT
18232,BL7 9AT ,15.0,6.0,372722,413435,BL7 9AT
18234,LE3 3LJ ,57.0,19.0,452863,303036,LE3 3LJ
18236,LE100EA ,77.0,35.0,441890,294885,LE10 0EA
18237,HA5 2JQ ,14.0,4.0,510137,188820,HA5 2JQ
18239,CA8 7AA ,10.0,5.0,363084,566263,CA8 7AA
18240,NN3 2JF ,131.0,49.0,477393,262196,NN3 2JF
18241,CB9 8HF ,30.0,5.0,566861,245491,CB9 8HF
18242,CB9 9JE ,61.0,25.0,566450,245802,CB9 9JE
18243,DN3 1BG ,26.0,9.0,461660,409477,DN3 1BG
18244,CO1 2QB ,28.0,14.0,600234,225116,CO1 2QB
18245,DT1 2DZ ,54.0,18.0,369540,89621,DT1 2DZ
18246,SL3 8NZ ,42.0,13.0,501100,179035,SL3 8NZ
18248,CT170LB ,82.0,26.0,630188,142202,CT17 0LB
18249,CT162ND ,10.0,7.0,631229,142506,CT16 2ND
18253,LE183QZ ,2.0,1.0,461251,299096,LE18 3QZ
18255,DL3 9QG ,27.0,11.0,426773,514981,DL3 9QG
18256,DL3 9DE ,64.0,21.0,426563,515128,DL3 9DE
18258,CR8 1EX ,5.0,2.0,533238,160175,CR8 1EX
18259,DL1 1EJ ,85.0,31.0,430750,514735,DL1 1EJ
18260,DL2 2ET ,49.0,17.0,430661,510367,DL2 2ET
18261,LU5 4JA ,76.0,33.0,502298,221653,LU5 4JA
18263,L17 3AA ,81.0,42.0,337182,387914,L17 3AA
18264,SO507AN ,115.0,39.0,449534,118052,SO50 7AN
18267,CR5 2EH ,27.0,7.0,529728,160719,CR5 2EH
18268,SP4 6NR ,27.0,16.0,412085,136227,SP4 6NR
18271,NG125FF ,9.0,4.0,461550,331116,NG12 5FF
18273,BH7 6NY ,2.0,1.0,412266,93233,BH7 6NY
18274,B24 8JJ ,84.0,32.0,410802,290502,B24 8JJ
18276,E15 4RZ ,87.0,35.0,539048,184044,E15 4RZ
18279,AL108ES ,39.0,18.0,522260,208323,AL10 8ES
18280,E1  2DA ,13.0,9.0,534642,181343,E1 2DA
18283,AL1 4LW ,12.0,5.0,516429,207262,AL1 4LW
18285,M34 2JX ,28.0,12.0,390294,395439,M34 2JX
18287,LU6 3NZ ,21.0,12.0,502224,220667,LU6 3NZ
18288,OX284AX ,2.0,1.0,435459,209293,OX28 4AX
18290,NE4 8XT ,4.0,1.0,421648,563857,NE4 8XT
18291,DH5 9AJ ,45.0,30.0,435346,548430,DH5 9AJ
18292,NN5 6XA ,55.0,16.0,471399,261487,NN5 6XA
18293,EN6 3DJ ,72.0,24.0,523626,201624,EN6 3DJ
18295,BS107QH ,24.0,11.0,356369,179219,BS10 7QH
18296,B42 1QR ,111.0,37.0,405399,292380,B42 1QR
18297,SS142LA ,262.0,0.0,570885,189701,SS14 2LA
18302,KT111JJ ,2.0,1.0,510538,160565,KT11 1JJ
18303,HA5 1NB ,75.0,25.0,511864,187948,HA5 1NB
18304,MK429AD ,2.0,2.0,505006,249348,MK42 9AD
18306,AL1 3RR ,2.0,1.0,515079,207498,AL1 3RR
18308,M46 0AY ,79.0,38.0,367365,402908,M46 0AY
18309,S73 9EU ,18.0,9.0,441696,404491,S73 9EU
18310,NN110QF ,5.0,2.0,457137,263261,NN11 0QF
18313,S81 0DW ,12.0,5.0,459749,379660,S81 0DW
18315,E5  9AE ,70.0,21.0,533756,187753,E5 9AE
18317,ST137ED ,61.0,24.0,397321,352997,ST13 7ED
18320,S81 7EN ,5.0,4.0,458261,380647,S81 7EN
18321,S80 2SF ,90.0,31.0,459052,377966,S80 2SF
18322,BH9 1DE ,13.0,3.0,409286,93244,BH9 1DE
18326,MK146AX ,103.0,38.0,484822,241629,MK14 6AX
18330,E17 3BN ,10.0,2.0,537726,189417,E17 3BN
18331,L20 6AQ ,70.0,25.0,334780,396698,L20 6AQ
18334,SE151SH ,82.0,28.0,534614,177589,SE15 1SH
18335,NG1 1HN ,6.0,5.0,457593,339606,NG1 1HN
18338,TF125BW ,23.0,10.0,365950,300172,TF12 5BW
18339,OX143DZ ,6.0,2.0,451358,195465,OX14 3DZ
18340,SE155DZ ,6.0,2.0,533857,176738,SE15 5DZ
18342,NW118AE ,53.0,19.0,524716,187027,NW11 8AE
18343,IP171DZ ,46.0,20.0,638032,262996,IP17 1DZ
18344,NR347BQ ,20.0,10.0,643020,289698,NR34 7BQ
18348,BS4 1NH ,53.0,19.0,359226,169995,BS4 1NH
18349,DN327PF ,100.0,45.0,528219,409833,DN32 7PF
18351,B23 7AT ,127.0,44.0,408935,292889,B23 7AT
18352,NG316SR ,6.0,4.0,491522,336058,NG31 6SR
18353,NG319LJ ,35.0,19.0,492600,336622,NG31 9LJ
18354,NG348QW ,11.0,5.0,502236,346191,NG34 8QW
18355,NE119DX ,18.0,7.0,422961,562543,NE11 9DX
18359,OX184PL ,68.0,0.0,424805,211721,OX18 4PL
18360,CV136HT ,17.0,5.0,440719,297333,CV13 6HT
18361,PE217QG ,69.0,27.0,531033,344026,PE21 7QG
18362,SG8 7DB ,32.0,14.0,535939,240944,SG8 7DB
18363,WF4 3HY ,27.0,11.0,431609,416627,WF4 3HY
18364,LE112BG ,55.0,21.0,453276,318625,LE11 2BG
18365,LE115AX ,59.0,23.0,453051,319786,LE11 5AX
18366,LE673SF ,21.0,10.0,442936,313745,LE67 3SF
18367,LE675AT ,70.0,30.0,443475,316411,LE67 5AT
18368,LE114SQ ,25.0,1.0,451402,319427,LE11 4SQ
18369,LE129AE ,39.0,18.0,447873,319684,LE12 9AE
18370,FY4 3AG ,36.0,14.0,331917,434235,FY4 3AG
18371,LE673SJ ,83.0,39.0,443059,313681,LE67 3SJ
18373,B44 0DT ,90.0,35.0,408465,293818,B44 0DT
18375,SN5 6JU ,60.0,20.0,411082,184644,SN5 6JU
18376,SN253BN ,87.0,38.0,414051,187407,SN25 3BN
18377,SN3 3RD ,64.0,28.0,418116,185226,SN3 3RD
18378,SN3 3EZ ,39.0,15.0,416822,185028,SN3 3EZ
18380,PL9 8HJ ,10.0,6.0,253114,53108,PL9 8HJ
18381,CO3 9BE ,60.0,25.0,596394,224457,CO3 9BE
18385,EX311JU ,6.0,1.0,255522,133926,EX31 1JU
18386,SG7 6TT ,113.0,18.0,524955,233223,SG7 6TT
18387,BS8 3AW ,12.0,4.0,357286,173320,BS8 3AW
18389,LE9 3BS ,93.0,36.0,451948,297646,LE9 3BS
18390,SG5 1XT ,91.0,39.0,518418,230918,SG5 1XT
18392,NG349DL ,32.0,14.0,508582,350877,NG34 9DL
18393,E4  8YJ ,58.0,23.0,536979,191832,E4 8YJ
18395,LE9 7PD ,116.0,51.0,445487,297697,LE9 7PD
18396,ME3 8LF ,30.0,14.0,575867,171951,ME3 8LF
18398,DN211SW ,87.0,32.0,482638,389692,DN21 1SW
18399,SR3 3PR ,61.0,26.0,436189,553003,SR3 3PR
18400,WF118JF ,55.0,21.0,448893,423921,WF11 8JF
18402,RM164LU ,5.0,2.0,564280,178053,RM16 4LU
18403,CR7 8DZ ,106.0,35.0,532174,169692,CR7 8DZ
18405,S2  2RJ ,3.0,2.0,436122,386446,S2 2RJ
18406,NG6 9FN ,47.0,16.0,454812,344683,NG6 9FN
18408,NG8 3EP ,95.0,38.0,453175,341790,NG8 3EP
18409,NG8 3EZ ,86.0,17.0,453459,341333,NG8 3EZ
18411,WV125PR ,6.0,2.0,397800,300883,WV12 5PR
18412,LE169JH ,19.0,10.0,473095,285902,LE16 9JH
18414,LE167HQ ,65.0,31.0,473934,288162,LE16 7HQ
18415,LE184TA ,27.0,10.0,458560,298331,LE18 4TA
18418,ST195PH ,9.0,2.0,392176,311645,ST19 5PH
18420,NG123JG ,60.0,24.0,464715,335186,NG12 3JG
18422,CH486EQ ,33.0,14.0,323042,387069,CH48 6EQ
18423,AL5 4TD ,139.0,7.0,513568,214995,AL5 4TD
18424,S66 9DD ,12.0,8.0,449498,388846,S66 9DD
18425,LE8 0NH ,52.0,18.0,467921,294222,LE8 0NH
18426,LE167HZ ,35.0,25.0,474394,288766,LE16 7HZ
18431,E10 7BH ,62.0,21.0,537308,186987,E10 7BH
18432,NG4 4HX ,21.0,9.0,460957,343075,NG4 4HX
18435,TQ2 8JA ,36.0,15.0,290844,66606,TQ2 8JA
18437,B38 9DH ,5.0,1.0,404575,277974,B38 9DH
18438,RG306BS ,68.0,26.0,467466,173846,RG30 6BS
18442,BS6 5PT ,63.0,32.0,359150,174338,BS6 5PT
18443,SP1 3UT ,63.0,35.0,414551,130251,SP1 3UT
18444,L4  4DL ,77.0,49.0,335729,394316,L4 4DL
18446,EN3 5BY ,2.0,2.0,535182,197871,EN3 5BY
18447,BA111EU ,25.0,14.0,377396,147788,BA11 1EU
18448,BR3 4PR ,31.0,16.0,536522,169520,BR3 4PR
18450,DA161SR ,9.0,5.0,547071,175724,DA16 1SR
18453,BN229EE ,8.0,7.0,561145,102356,BN22 9EE
18454,BN220SS ,21.0,9.0,559949,103030,BN22 0SS
18456,S75 1EG ,3.0,1.0,433594,407902,S75 1EG
18458,B19 2QH ,30.0,8.0,407055,288527,B19 2QH
18460,B12 9QS ,53.0,22.0,407623,284194,B12 9QS
18461,HD6 3JT ,89.0,42.0,413107,421534,HD6 3JT
18462,BL4 0DA ,23.0,12.0,372817,405945,BL4 0DA
18464,WF118PT ,24.0,16.0,447749,424131,WF11 8PT
18467,SS131PN ,34.0,31.0,573823,189672,SS13 1PN
18468,CT202NB ,21.0,10.0,621721,136099,CT20 2NB
18469,SW182PQ ,70.0,35.0,526286,174346,SW18 2PQ
18470,DA122AX ,112.0,58.0,565064,174173,DA12 2AX
18471,BS110SN ,26.0,11.0,355035,178833,BS11 0SN
18476,S63 0NU ,7.0,5.0,445204,406168,S63 0NU
18477,M38 9HF ,134.0,42.0,372247,404479,M38 9HF
18478,M7  4XD ,13.0,5.0,383505,401017,M7 4XD
18479,M6  6QT ,21.0,10.0,381617,399868,M6 6QT
18480,WS2 8JE ,69.0,15.0,400805,299415,WS2 8JE
18482,NN3 2RJ ,5.0,0.0,477759,263051,NN3 2RJ
18483,SN3 1RA ,10.0,3.0,415775,183080,SN3 1RA
18484,B33 0DH ,37.0,19.0,415913,286789,B33 0DH
18485,BN107QY ,72.0,30.0,540708,101581,BN10 7QY
18486,GL115HD ,31.0,6.0,376313,198837,GL11 5HD
18487,GL115HD ,31.0,6.0,376313,198837,GL11 5HD
18488,GL525QH ,5.0,3.0,396552,222894,GL52 5QH
18489,CV128HG ,72.0,29.0,435490,287545,CV12 8HG
18490,B7  5NS ,49.0,18.0,409084,289179,B7 5NS
18491,B21 0UX ,3.0,1.0,405188,289201,B21 0UX
18493,B77 2NE ,5.0,3.0,422388,301898,B77 2NE
18499,HX5 0SH ,7.0,2.0,410401,421269,HX5 0SH
18500,PE252QX ,8.0,2.0,556409,363794,PE25 2QX
18501,DE240EP ,26.0,13.0,438192,333006,DE24 0EP
18502,PE251PS ,18.0,8.0,555802,368824,PE25 1PS
18503,LN121EW ,14.0,5.0,550085,384808,LN12 1EW
18504,N17 9XT ,141.0,52.0,534590,190628,N17 9XT
18505,N15 4AB ,104.0,46.0,532719,189384,N15 4AB
18508,CH657AR ,55.0,22.0,338863,375321,CH65 7AR
18509,WS2 8RX ,56.0,20.0,399908,299035,WS2 8RX
18510,RH119PD ,23.0,10.0,526337,134704,RH11 9PD
18511,E17 5NT ,35.0,7.0,536278,190966,E17 5NT
18516,TW119PJ ,8.0,3.0,517430,170709,TW11 9PJ
18519,L25 6EG ,2.0,0.0,341544,387674,L25 6EG
18521,BS5 8AS ,41.0,19.0,361733,173248,BS5 8AS
18524,DN358UL ,6.0,2.0,530284,408006,DN35 8UL
18526,S41 8AG ,29.0,12.0,436585,373056,S41 8AG
18531,BN211UE ,4.0,2.0,559466,100305,BN21 1UE
18534,SN1 3LB ,58.0,25.0,415376,183862,SN1 3LB
18537,NG2 7BW ,13.0,4.0,458996,335878,NG2 7BW
18539,SG142DG ,1.0,1.0,530913,212846,SG14 2DG
18541,LN4 1LH ,74.0,28.0,502445,367623,LN4 1LH
18542,LN106RQ ,33.0,13.0,518955,363245,LN10 6RQ
18543,OX117AJ ,17.0,8.0,451764,190085,OX11 7AJ
18545,RH122JS ,52.0,23.0,516726,131215,RH12 2JS
18549,GL142AZ ,1.0,1.0,366135,214585,GL14 2AZ
18550,ST4 6AP ,75.0,30.0,385758,345915,ST4 6AP
18551,BL3 2AW ,26.0,21.0,372045,407704,BL3 2AW
18553,OX164RX ,50.0,20.0,446415,240647,OX16 4RX
18554,CR0 6JN ,123.0,64.0,533553,167015,CR0 6JN
18555,ME2 2YN ,22.0,7.0,572371,168910,ME2 2YN
18556,B98 0EN ,48.0,20.0,406970,266484,B98 0EN
18559,NG3 4JS ,60.0,29.0,457539,341527,NG3 4JS
18560,PO156LL ,43.0,19.0,455448,107255,PO15 6LL
18561,ME4 5QD ,59.0,21.0,576087,166932,ME4 5QD
18563,DE240PA ,36.0,14.0,438980,333553,DE24 0PA
18564,N16 5DL ,111.0,47.0,533108,187933,N16 5DL
18566,DN200NA ,29.0,11.0,501295,413764,DN20 0NA
18567,LE194AQ ,60.0,25.0,454052,299049,LE19 4AQ
18568,BA2 7AD ,21.0,11.0,376779,162707,BA2 7AD
